epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
136,2471.7,0.71338,0.55497,0.93637,0.79906,0.79553,0.84532,0.66986,0.6268,0.48013,0.893,0.005545,0.005545,0.005545
137,2494.51,0.71018,0.55004,0.93347,0.80179,0.79585,0.84624,0.67142,0.62526,0.48004,0.89269,0.005512,0.005512,0.005512
138,2517.42,0.71277,0.54724,0.93344,0.8067,0.79603,0.84714,0.67215,0.62558,0.4788,0.89262,0.005479,0.005479,0.005479
139,2540.7,0.71123,0.54885,0.93481,0.80654,0.79746,0.84848,0.6738,0.62478,0.4788,0.89216,0.005446,0.005446,0.005446
140,2563.88,0.70683,0.54687,0.9332,0.80834,0.79667,0.84954,0.67512,0.62393,0.47951,0.89179,0.005413,0.005413,0.005413
141,2586.71,0.70798,0.54743,0.93313,0.80687,0.7969,0.84987,0.67615,0.62229,0.47902,0.8912,0.00538,0.00538,0.00538
142,2609.46,0.70606,0.55207,0.93274,0.80981,0.791,0.84993,0.67576,0.62245,0.47958,0.89119,0.005347,0.005347,0.005347
143,2632.3,0.70631,0.54536,0.93187,0.80973,0.79754,0.85143,0.67687,0.62238,0.4789,0.89105,0.005314,0.005314,0.005314
144,2655.39,0.71047,0.54488,0.93381,0.81326,0.79706,0.85156,0.67754,0.62144,0.47902,0.89088,0.005281,0.005281,0.005281
145,2678.04,0.703,0.54256,0.93157,0.80891,0.80121,0.85374,0.68024,0.62107,0.47641,0.89078,0.005248,0.005248,0.005248
146,2700.89,0.70211,0.54389,0.93042,0.80215,0.80334,0.8522,0.67983,0.6218,0.47804,0.89102,0.005215,0.005215,0.005215
147,2723.56,0.70412,0.54132,0.93077,0.80016,0.80687,0.85326,0.68049,0.62134,0.47855,0.89082,0.005182,0.005182,0.005182
148,2746.44,0.70047,0.54177,0.92943,0.80342,0.80441,0.85274,0.68058,0.6205,0.47838,0.89049,0.005149,0.005149,0.005149
149,2769.4,0.70202,0.53914,0.93012,0.80737,0.80026,0.85323,0.68073,0.62017,0.47773,0.89024,0.005116,0.005116,0.005116
150,2792.7,0.70244,0.5407,0.92926,0.80814,0.8009,0.85388,0.68159,0.61891,0.47726,0.88988,0.005083,0.005083,0.005083
151,2815.81,0.70548,0.54461,0.93062,0.79753,0.80483,0.85376,0.6819,0.61808,0.47651,0.88949,0.00505,0.00505,0.00505
152,2838.78,0.70051,0.54153,0.92959,0.8017,0.80714,0.85433,0.68226,0.61745,0.47577,0.88926,0.005017,0.005017,0.005017
153,2861.7,0.69483,0.53461,0.92672,0.79765,0.80601,0.85284,0.68117,0.61653,0.47612,0.8889,0.004984,0.004984,0.004984
154,2884.89,0.69678,0.54124,0.92703,0.80258,0.80051,0.85292,0.68139,0.61575,0.47393,0.8885,0.004951,0.004951,0.004951
155,2908.31,0.69876,0.54377,0.93219,0.79972,0.80033,0.85239,0.6817,0.61573,0.47445,0.88852,0.004918,0.004918,0.004918
156,2930.65,0.69573,0.54397,0.92601,0.80364,0.80194,0.85357,0.682,0.61552,0.47444,0.88845,0.004885,0.004885,0.004885
157,2953.37,0.69618,0.53977,0.9277,0.80156,0.80309,0.85451,0.68274,0.61479,0.47372,0.88813,0.004852,0.004852,0.004852
158,2976.27,0.69959,0.55167,0.9299,0.80446,0.80416,0.8538,0.68239,0.61441,0.47416,0.88804,0.004819,0.004819,0.004819
159,2998.72,0.69958,0.54804,0.9274,0.80269,0.80427,0.8534,0.68217,0.61442,0.47468,0.88806,0.004786,0.004786,0.004786
160,3021.81,0.69976,0.54464,0.92945,0.80604,0.80481,0.85315,0.68176,0.61409,0.4753,0.88804,0.004753,0.004753,0.004753
161,3044.51,0.69749,0.54197,0.92933,0.80252,0.80486,0.85459,0.68301,0.61422,0.47599,0.88802,0.00472,0.00472,0.00472
162,3067.05,0.69339,0.5363,0.92654,0.8062,0.80328,0.85455,0.68298,0.61387,0.47553,0.88792,0.004687,0.004687,0.004687
163,3089.72,0.69767,0.54455,0.92726,0.80324,0.80438,0.8553,0.684,0.6135,0.47565,0.88778,0.004654,0.004654,0.004654
164,3113.31,0.69419,0.5393,0.92589,0.80698,0.80145,0.85528,0.68353,0.61326,0.47584,0.88766,0.004621,0.004621,0.004621
165,3136.56,0.6984,0.54065,0.92956,0.80544,0.80548,0.8559,0.68467,0.61311,0.47589,0.88756,0.004588,0.004588,0.004588
166,3159.3,0.69696,0.54152,0.92809,0.8044,0.80544,0.8559,0.68518,0.61289,0.47693,0.88741,0.004555,0.004555,0.004555
167,3182.17,0.69415,0.54463,0.92747,0.81094,0.79753,0.85564,0.68558,0.61291,0.47762,0.88735,0.004522,0.004522,0.004522
168,3205.49,0.69674,0.53993,0.9256,0.80898,0.80149,0.85648,0.68599,0.61274,0.47725,0.88722,0.004489,0.004489,0.004489
169,3228.11,0.69062,0.54037,0.92542,0.80729,0.8073,0.85718,0.68676,0.61255,0.47682,0.88712,0.004456,0.004456,0.004456
170,3251.01,0.69034,0.53771,0.92449,0.81158,0.8056,0.85813,0.68789,0.61203,0.47571,0.88696,0.004423,0.004423,0.004423
171,3273.74,0.6913,0.53655,0.92625,0.81137,0.80359,0.85875,0.68863,0.61191,0.47513,0.88692,0.00439,0.00439,0.00439
172,3296.14,0.68938,0.53077,0.92451,0.80967,0.80945,0.8599,0.68896,0.61216,0.47474,0.88684,0.004357,0.004357,0.004357
173,3318.56,0.68737,0.53114,0.92408,0.81292,0.80605,0.86014,0.68951,0.612,0.47347,0.88666,0.004324,0.004324,0.004324
174,3341.24,0.68851,0.53115,0.92336,0.81341,0.80927,0.86083,0.69057,0.6117,0.47225,0.88648,0.004291,0.004291,0.004291
175,3364.05,0.68775,0.53226,0.92266,0.81519,0.80941,0.86093,0.69049,0.61106,0.47172,0.88624,0.004258,0.004258,0.004258
176,3387.36,0.69133,0.53089,0.92685,0.81523,0.81023,0.86111,0.69083,0.61116,0.4711,0.88621,0.004225,0.004225,0.004225
177,3410.37,0.68672,0.52813,0.92278,0.81246,0.8117,0.8616,0.69075,0.61118,0.47064,0.88618,0.004192,0.004192,0.004192
178,3432.89,0.68526,0.52816,0.92213,0.81419,0.80909,0.8618,0.69112,0.61099,0.47079,0.88611,0.004159,0.004159,0.004159
179,3455.48,0.68348,0.52504,0.9204,0.81827,0.80718,0.8614,0.69179,0.61066,0.47016,0.88594,0.004126,0.004126,0.004126
180,3478.34,0.69158,0.53487,0.92387,0.81941,0.80419,0.86155,0.69217,0.61038,0.4694,0.88587,0.004093,0.004093,0.004093
181,3501.77,0.68413,0.52605,0.92185,0.81595,0.80757,0.86168,0.6923,0.61008,0.46885,0.88576,0.00406,0.00406,0.00406
182,3524.88,0.68351,0.52327,0.92171,0.81547,0.80982,0.86337,0.69308,0.60989,0.46818,0.88563,0.004027,0.004027,0.004027
183,3547.66,0.68068,0.52394,0.92039,0.81758,0.80945,0.8637,0.69275,0.6098,0.46774,0.88554,0.003994,0.003994,0.003994
184,3570.57,0.68361,0.52711,0.92085,0.81955,0.80644,0.864,0.69309,0.60942,0.46755,0.88542,0.003961,0.003961,0.003961
185,3593.6,0.67977,0.51906,0.92237,0.82046,0.80643,0.86411,0.6934,0.60919,0.46692,0.88532,0.003928,0.003928,0.003928
186,3617.3,0.68008,0.51526,0.91985,0.81751,0.80928,0.86456,0.69396,0.60884,0.46661,0.88515,0.003895,0.003895,0.003895
